,yearOfRegistration,Datasource,gender,ageBroad,citizenship,isForcedLabour,control_category,RecruiterCategory,ExploitType,Labor_Type
38883,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38885,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38886,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38887,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38888,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38889,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38890,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38891,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38892,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38893,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38894,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38895,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
38896,2017.0,Case Management,Male,39--47,UA,1.0,Financial,Other,Labor,Construction
42834,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42835,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42836,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42837,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42838,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42839,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42840,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42841,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42842,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42843,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42844,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42845,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42846,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42847,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42848,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42849,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42850,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42851,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
42852,2017.0,Hotline,Male,21--23,MX,1.0,Financial,Other,Labor,Agriculture
